date,open,high,low,close,volume
2025-12-18 11:30:00+05:30,26242.7,26251.0,26242.6,26250.0,1040
2025-12-18 11:35:00+05:30,26250.0,26250.0,26246.0,26249.0,260
2025-12-18 11:40:00+05:30,26249.0,26249.0,26237.0,26237.0,585
2025-12-18 11:45:00+05:30,26237.0,26243.9,26230.6,26239.1,975
2025-12-18 11:50:00+05:30,26239.1,26265.0,26239.1,26262.2,2795
2025-12-18 11:55:00+05:30,26262.2,26267.0,26260.0,26262.0,520
2025-12-18 12:00:00+05:30,26262.0,26262.0,26255.0,26260.0,390
2025-12-18 12:05:00+05:30,26260.0,26260.0,26249.2,26260.0,2600
2025-12-18 12:10:00+05:30,26260.0,26273.0,26260.0,26260.3,1040
2025-12-18 12:15:00+05:30,26260.3,26270.0,26260.0,26260.0,325
2025-12-18 12:20:00+05:30,26260.0,26265.0,26259.0,26265.0,390
2025-12-18 12:25:00+05:30,26265.0,26269.9,26260.0,26269.9,455
2025-12-18 12:30:00+05:30,26269.9,26273.2,26269.9,26273.1,650
2025-12-18 12:35:00+05:30,26273.1,26279.0,26273.1,26278.8,910
2025-12-18 12:40:00+05:30,26278.8,26280.0,26272.0,26278.0,1105
2025-12-18 12:45:00+05:30,26278.0,26284.1,26270.0,26270.0,1560
2025-12-18 12:50:00+05:30,26270.0,26275.0,26260.1,26261.4,520
2025-12-18 12:55:00+05:30,26261.4,26263.0,26256.0,26262.8,910
2025-12-18 13:00:00+05:30,26262.8,26272.8,26262.8,26272.8,455
2025-12-18 13:05:00+05:30,26272.8,26272.8,26266.1,26266.1,650
2025-12-18 13:10:00+05:30,26266.1,26267.0,26263.0,26263.3,1300
2025-12-18 13:15:00+05:30,26263.3,26269.9,26260.0,26260.0,260
2025-12-18 13:20:00+05:30,26260.0,26262.0,26257.9,26259.2,455
2025-12-18 13:25:00+05:30,26259.2,26272.5,26259.0,26262.0,325
2025-12-18 13:30:00+05:30,26262.0,26262.0,26240.0,26240.2,1105
2025-12-18 13:35:00+05:30,26240.2,26249.8,26235.0,26246.9,2080
2025-12-18 13:40:00+05:30,26246.9,26248.9,26245.0,26245.0,195
2025-12-18 13:45:00+05:30,26245.0,26246.0,26236.0,26246.0,1885
2025-12-18 13:50:00+05:30,26246.0,26254.6,26237.4,26254.6,1300
2025-12-18 13:55:00+05:30,26254.6,26254.6,26233.0,26233.0,2080
2025-12-18 14:00:00+05:30,26233.0,26238.7,26214.3,26220.7,3770
2025-12-18 14:05:00+05:30,26220.7,26224.1,26208.8,26209.3,3380
2025-12-18 14:10:00+05:30,26209.3,26209.3,26196.0,26196.0,3510
2025-12-18 14:15:00+05:30,26196.0,26214.4,26191.3,26206.0,5005
2025-12-18 14:20:00+05:30,26206.0,26206.0,26175.1,26180.0,8320
2025-12-18 14:25:00+05:30,26180.0,26188.3,26179.0,26180.6,1690
2025-12-18 14:30:00+05:30,26180.6,26213.0,26180.6,26194.2,2795
2025-12-18 14:35:00+05:30,26194.2,26196.9,26184.0,26184.0,1040
2025-12-18 14:40:00+05:30,26184.0,26189.9,26182.9,26185.0,5265
2025-12-18 14:45:00+05:30,26185.0,26197.0,26184.9,26190.0,1040
2025-12-18 14:50:00+05:30,26190.0,26191.2,26170.2,26177.9,2145
2025-12-18 14:55:00+05:30,26177.9,26193.8,26177.9,26193.8,520
2025-12-18 15:00:00+05:30,26193.8,26204.1,26183.7,26204.1,2860
2025-12-18 15:05:00+05:30,26204.1,26210.0,26193.3,26200.0,2210
2025-12-18 15:10:00+05:30,26200.0,26204.6,26197.7,26201.9,2600
2025-12-18 15:15:00+05:30,26201.9,26201.9,26193.1,26193.4,975
2025-12-18 15:20:00+05:30,26193.4,26195.0,26190.0,26191.0,2210
2025-12-18 15:25:00+05:30,26191.0,26200.5,26190.0,26192.0,4225
2025-12-19 09:15:00+05:30,26249.9,26294.0,26249.9,26290.0,9945
2025-12-19 09:20:00+05:30,26290.0,26300.0,26285.0,26298.5,6500
2025-12-19 09:25:00+05:30,26298.5,26311.0,26291.1,26308.0,5655
2025-12-19 09:30:00+05:30,26309.1,26333.0,26309.1,26322.0,7085
2025-12-19 09:35:00+05:30,26322.0,26328.4,26316.2,26328.4,3185
2025-12-19 09:40:00+05:30,26328.4,26328.4,26314.5,26314.5,1820
2025-12-19 09:45:00+05:30,26314.5,26329.0,26304.4,26304.4,1885
2025-12-19 09:50:00+05:30,26304.4,26315.0,26304.4,26315.0,1885
2025-12-19 09:55:00+05:30,26315.0,26325.0,26311.1,26325.0,780
2025-12-19 10:00:00+05:30,26325.0,26328.0,26316.8,26316.8,845
2025-12-19 10:05:00+05:30,26316.8,26316.8,26298.1,26315.0,2015
2025-12-19 10:10:00+05:30,26315.0,26320.0,26300.7,26306.0,585
2025-12-19 10:15:00+05:30,26306.0,26316.8,26300.0,26315.0,2210
2025-12-19 10:20:00+05:30,26315.0,26316.0,26310.0,26314.0,1300
2025-12-19 10:25:00+05:30,26314.0,26326.7,26308.1,26325.0,975
2025-12-19 10:30:00+05:30,26325.0,26327.0,26320.9,26322.1,1560
2025-12-19 10:35:00+05:30,26322.1,26325.3,26319.6,26325.3,1300
2025-12-19 10:40:00+05:30,26325.3,26335.0,26323.9,26335.0,3900
2025-12-19 10:45:00+05:30,26335.0,26335.0,26323.1,26323.1,1235
2025-12-19 10:50:00+05:30,26323.1,26335.0,26323.1,26330.0,585
2025-12-19 10:55:00+05:30,26330.0,26330.0,26318.0,26320.0,520
2025-12-19 11:00:00+05:30,26320.0,26320.0,26316.1,26317.9,780
2025-12-19 11:05:00+05:30,26317.9,26317.9,26308.3,26315.0,650
2025-12-19 11:10:00+05:30,26315.0,26315.0,26309.5,26315.0,1235
2025-12-19 11:15:00+05:30,26315.0,26320.0,26315.0,26316.0,195
2025-12-19 11:20:00+05:30,26316.0,26320.0,26310.0,26310.0,715
2025-12-19 11:25:00+05:30,26310.0,26310.0,26299.9,26299.9,1430
2025-12-19 11:30:00+05:30,26299.9,26299.9,26293.7,26294.6,780
2025-12-19 11:35:00+05:30,26294.6,26302.0,26294.6,26302.0,585
2025-12-19 11:40:00+05:30,26302.0,26302.0,26286.0,26286.0,650
2025-12-19 11:45:00+05:30,26286.0,26291.3,26275.1,26283.5,1495
2025-12-19 11:50:00+05:30,26283.5,26294.8,26283.5,26290.4,650
2025-12-19 11:55:00+05:30,26290.4,26294.0,26285.0,26285.0,520
2025-12-19 12:00:00+05:30,26285.0,26303.0,26285.0,26302.2,1040
2025-12-19 12:05:00+05:30,26302.2,26306.0,26302.2,26306.0,650
2025-12-19 12:10:00+05:30,26306.0,26306.0,26300.1,26300.1,130
2025-12-19 12:15:00+05:30,26300.1,26304.6,26300.0,26300.0,260
2025-12-19 12:20:00+05:30,26300.0,26300.0,26300.0,26300.0,0
2025-12-19 12:25:00+05:30,26300.0,26300.0,26293.0,26293.0,130
2025-12-19 12:30:00+05:30,26293.0,26308.0,26293.0,26308.0,325
2025-12-19 12:35:00+05:30,26308.0,26313.0,26308.0,26313.0,260
2025-12-19 12:40:00+05:30,26313.0,26314.9,26310.0,26310.0,585
2025-12-19 12:45:00+05:30,26310.0,26311.0,26310.0,26311.0,130
2025-12-19 12:50:00+05:30,26311.0,26311.0,26302.0,26309.0,910
2025-12-19 12:55:00+05:30,26309.0,26310.0,26308.0,26308.0,260
2025-12-19 13:00:00+05:30,26308.0,26308.0,26304.2,26304.2,195
2025-12-19 13:05:00+05:30,26304.2,26308.0,26304.2,26305.0,910
2025-12-19 13:10:00+05:30,26305.0,26305.0,26296.7,26297.2,455
2025-12-19 13:15:00+05:30,26297.2,26297.2,26293.4,26297.2,130
2025-12-19 13:20:00+05:30,26297.2,26312.0,26297.2,26312.0,780
2025-12-19 13:25:00+05:30,26312.0,26312.0,26308.0,26311.9,520
2025-12-19 13:30:00+05:30,26311.9,26320.0,26311.9,26320.0,1755
2025-12-19 13:35:00+05:30,26320.0,26324.0,26319.9,26322.3,1560
2025-12-19 13:40:00+05:30,26322.3,26325.0,26319.0,26325.0,780
2025-12-19 13:45:00+05:30,26325.0,26329.8,26324.9,26325.0,910
2025-12-19 13:50:00+05:30,26325.0,26325.0,26318.8,26318.8,975
2025-12-19 13:55:00+05:30,26318.8,26322.0,26317.5,26321.7,845
2025-12-19 14:00:00+05:30,26321.7,26330.0,26317.0,26317.0,780
2025-12-19 14:05:00+05:30,26317.0,26328.1,26317.0,26317.3,780
2025-12-19 14:10:00+05:30,26317.3,26324.7,26315.1,26320.0,715
2025-12-19 14:15:00+05:30,26324.8,26326.0,26318.4,26326.0,325
2025-12-19 14:20:00+05:30,26326.0,26337.8,26325.0,26335.3,2340
2025-12-19 14:25:00+05:30,26335.3,26340.0,26325.5,26329.6,2210
2025-12-19 14:30:00+05:30,26329.6,26329.6,26318.7,26319.7,910
2025-12-19 14:35:00+05:30,26319.7,26328.0,26319.6,26328.0,845
2025-12-19 14:40:00+05:30,26328.0,26328.0,26325.0,26325.0,130
2025-12-19 14:45:00+05:30,26325.0,26330.0,26325.0,26330.0,390
2025-12-19 14:50:00+05:30,26330.0,26335.8,26327.0,26327.0,325
2025-12-19 14:55:00+05:30,26327.0,26327.0,26318.1,26325.0,1560
2025-12-19 15:00:00+05:30,26325.0,26327.0,26316.7,26325.0,2665
2025-12-19 15:05:00+05:30,26325.0,26335.0,26325.0,26334.5,1950
2025-12-19 15:10:00+05:30,26334.5,26335.0,26330.0,26335.0,975
2025-12-19 15:15:00+05:30,26335.0,26335.0,26328.0,26332.0,585
2025-12-19 15:20:00+05:30,26332.0,26338.0,26332.0,26338.0,1755
2025-12-19 15:25:00+05:30,26338.0,26340.9,26333.2,26340.0,2860
2025-12-22 09:15:00+05:30,26400.0,26460.0,26399.9,26456.3,12025
2025-12-22 09:20:00+05:30,26461.9,26480.0,26457.4,26470.2,6305
2025-12-22 09:25:00+05:30,26470.2,26480.0,26469.0,26476.7,7410
2025-12-22 09:30:00+05:30,26476.7,26482.9,26471.0,26477.9,7670
2025-12-22 09:35:00+05:30,26477.9,26480.8,26470.0,26473.0,3120
2025-12-22 09:40:00+05:30,26473.0,26480.8,26469.0,26472.3,4030
2025-12-22 09:45:00+05:30,26472.3,26485.3,26466.8,26466.8,3055
2025-12-22 09:50:00+05:30,26466.8,26473.0,26465.6,26473.0,3640
2025-12-22 09:55:00+05:30,26473.0,26490.0,26473.0,26490.0,3185
2025-12-22 10:00:00+05:30,26490.0,26490.0,26484.1,26484.1,1690
2025-12-22 10:05:00+05:30,26484.1,26486.2,26477.4,26480.0,1040
2025-12-22 10:10:00+05:30,26480.0,26485.0,26475.0,26485.0,585
2025-12-22 10:15:00+05:30,26485.0,26487.8,26478.6,26479.0,1820
2025-12-22 10:20:00+05:30,26479.0,26485.0,26479.0,26483.0,845
2025-12-22 10:25:00+05:30,26483.0,26485.0,26479.0,26481.3,1755
2025-12-22 10:30:00+05:30,26481.3,26484.0,26480.0,26480.0,650
2025-12-22 10:35:00+05:30,26480.0,26490.0,26478.3,26478.3,1885
2025-12-22 10:40:00+05:30,26478.3,26487.5,26478.3,26484.9,2080
2025-12-22 10:45:00+05:30,26484.9,26490.0,26478.3,26490.0,1040
2025-12-22 10:50:00+05:30,26490.0,26494.0,26486.5,26487.1,975
2025-12-22 10:55:00+05:30,26487.1,26490.0,26485.5,26487.0,2795
2025-12-22 11:00:00+05:30,26487.0,26492.0,26482.7,26485.0,845
2025-12-22 11:05:00+05:30,26485.0,26492.0,26482.0,26491.1,2405
2025-12-22 11:10:00+05:30,26491.1,26491.1,26481.8,26481.8,2405
2025-12-22 11:15:00+05:30,26481.8,26488.9,26480.7,26487.9,1625
2025-12-22 11:20:00+05:30,26487.9,26487.9,26481.0,26481.0,325
2025-12-22 11:25:00+05:30,26481.0,26485.0,26479.7,26485.0,975
2025-12-22 11:30:00+05:30,26485.0,26485.0,26485.0,26485.0,130
2025-12-22 11:35:00+05:30,26485.0,26489.9,26485.0,26489.9,390
2025-12-22 11:40:00+05:30,26489.9,26491.5,26485.0,26490.0,1235
2025-12-22 11:45:00+05:30,26490.0,26499.0,26485.9,26488.4,3900
2025-12-22 11:50:00+05:30,26488.4,26499.0,26488.4,26491.9,650
2025-12-22 11:55:00+05:30,26491.9,26498.9,26489.1,26489.1,910
2025-12-22 12:00:00+05:30,26489.1,26499.0,26488.6,26491.8,1755
2025-12-22 12:05:00+05:30,26491.8,26499.8,26491.6,26495.0,1105
2025-12-22 12:10:00+05:30,26495.0,26495.0,26490.1,26490.1,520
2025-12-22 12:15:00+05:30,26490.1,26494.0,26490.1,26493.0,195
2025-12-22 12:20:00+05:30,26493.0,26497.9,26490.2,26490.9,780
2025-12-22 12:25:00+05:30,26490.9,26494.0,26490.9,26493.0,455
2025-12-22 12:30:00+05:30,26493.0,26497.0,26492.0,26492.0,715
2025-12-22 12:35:00+05:30,26492.0,26494.6,26490.0,26490.0,195
2025-12-22 12:40:00+05:30,26490.0,26494.4,26483.0,26483.0,845
2025-12-22 12:45:00+05:30,26483.0,26483.0,26475.8,26480.0,1495
2025-12-22 12:50:00+05:30,26480.0,26490.0,26480.0,26490.0,520
2025-12-22 12:55:00+05:30,26490.0,26490.0,26484.7,26487.4,975
2025-12-22 13:00:00+05:30,26487.4,26487.4,26485.6,26486.6,1170
2025-12-22 13:05:00+05:30,26486.6,26497.4,26485.1,26497.4,1560
2025-12-22 13:10:00+05:30,26497.4,26497.4,26488.1,26495.0,1820
2025-12-22 13:15:00+05:30,26495.0,26497.0,26488.1,26495.9,195
2025-12-22 13:20:00+05:30,26495.9,26495.9,26489.3,26490.5,260
2025-12-22 13:25:00+05:30,26490.5,26495.9,26490.5,26495.9,845
2025-12-22 13:30:00+05:30,26495.9,26496.0,26495.0,26495.9,325
2025-12-22 13:35:00+05:30,26495.9,26500.0,26495.0,26495.0,2795
2025-12-22 13:40:00+05:30,26495.0,26496.9,26495.0,26496.9,260
2025-12-22 13:45:00+05:30,26496.9,26496.9,26490.0,26490.0,130
2025-12-22 13:50:00+05:30,26490.0,26490.0,26490.0,26490.0,195
2025-12-22 13:55:00+05:30,26490.0,26495.0,26488.3,26495.0,650
2025-12-22 14:00:00+05:30,26495.0,26499.2,26490.0,26498.4,455
2025-12-22 14:05:00+05:30,26498.4,26498.4,26485.1,26485.1,325
2025-12-22 14:10:00+05:30,26485.1,26490.3,26485.1,26489.5,1820
2025-12-22 14:15:00+05:30,26489.5,26498.3,26489.5,26490.0,1560
2025-12-22 14:20:00+05:30,26488.8,26498.0,26488.8,26498.0,1950
2025-12-22 14:25:00+05:30,26498.0,26500.0,26495.3,26495.3,715
2025-12-22 14:30:00+05:30,26495.3,26507.0,26495.3,26507.0,4615
2025-12-22 14:35:00+05:30,26507.0,26510.0,26505.0,26505.0,2015
2025-12-22 14:40:00+05:30,26505.0,26510.0,26504.0,26507.0,1300
2025-12-22 14:45:00+05:30,26507.0,26510.0,26504.0,26509.0,1625
2025-12-22 14:50:00+05:30,26509.0,26511.0,26508.0,26508.0,520
2025-12-22 14:55:00+05:30,26508.0,26515.0,26508.0,26509.6,2535
2025-12-22 15:00:00+05:30,26509.6,26518.0,26509.6,26518.0,1755
2025-12-22 15:05:00+05:30,26518.0,26518.0,26509.7,26511.3,1430
2025-12-22 15:10:00+05:30,26511.3,26515.0,26510.7,26515.0,4615
2025-12-22 15:15:00+05:30,26515.0,26519.0,26514.4,26518.8,1755
2025-12-22 15:20:00+05:30,26518.8,26519.0,26511.5,26517.0,3835
2025-12-22 15:25:00+05:30,26517.0,26521.0,26513.1,26521.0,4875
2025-12-23 09:15:00+05:30,26545.0,26549.0,26515.0,26524.0,7865
2025-12-23 09:20:00+05:30,26526.0,26538.5,26518.1,26521.0,9360
2025-12-23 09:25:00+05:30,26521.0,26521.0,26507.9,26519.0,2600
2025-12-23 09:30:00+05:30,26519.0,26519.0,26503.9,26503.9,2795
2025-12-23 09:35:00+05:30,26503.9,26515.1,26503.9,26504.0,2340
2025-12-23 09:40:00+05:30,26504.0,26508.1,26491.0,26496.3,2665
2025-12-23 09:45:00+05:30,26496.3,26513.2,26491.0,26508.0,1300
2025-12-23 09:50:00+05:30,26508.0,26514.0,26504.4,26508.9,1040
2025-12-23 09:55:00+05:30,26508.9,26540.8,26508.9,26538.4,2210
2025-12-23 10:00:00+05:30,26538.4,26550.0,26538.4,26549.9,3250
2025-12-23 10:05:00+05:30,26549.9,26550.0,26542.8,26550.0,1300
2025-12-23 10:10:00+05:30,26547.8,26559.9,26545.2,26546.3,2470
2025-12-23 10:15:00+05:30,26546.3,26549.7,26534.5,26534.5,1040
2025-12-23 10:20:00+05:30,26534.5,26534.5,26530.0,26530.0,520
2025-12-23 10:25:00+05:30,26530.0,26541.2,26529.7,26534.5,1365
2025-12-23 10:30:00+05:30,26534.5,26538.6,26528.9,26528.9,780
2025-12-23 10:35:00+05:30,26528.9,26528.9,26528.9,26528.9,260
2025-12-23 10:40:00+05:30,26528.9,26542.0,26528.9,26540.0,520
2025-12-23 10:45:00+05:30,26540.0,26547.9,26540.0,26540.8,2145
2025-12-23 10:50:00+05:30,26540.8,26545.0,26540.0,26542.3,975
2025-12-23 10:55:00+05:30,26542.3,26545.0,26541.0,26545.0,325
2025-12-23 11:00:00+05:30,26545.0,26548.0,26536.1,26536.1,1105
2025-12-23 11:05:00+05:30,26536.1,26549.5,26536.1,26542.8,585
2025-12-23 11:10:00+05:30,26542.8,26549.0,26542.8,26549.0,715
2025-12-23 11:15:00+05:30,26549.0,26549.9,26545.0,26546.7,1105
2025-12-23 11:20:00+05:30,26546.7,26550.0,26546.4,26550.0,975
2025-12-23 11:25:00+05:30,26550.0,26555.0,26545.4,26545.4,1235
2025-12-23 11:30:00+05:30,26545.4,26547.0,26539.4,26547.0,650
2025-12-23 11:35:00+05:30,26547.0,26547.0,26532.9,26532.9,390
2025-12-23 11:40:00+05:30,26532.9,26536.4,26531.0,26536.4,260
2025-12-23 11:45:00+05:30,26536.4,26536.4,26526.1,26526.1,390
2025-12-23 11:50:00+05:30,26526.1,26538.1,26526.1,26538.1,845
2025-12-23 11:55:00+05:30,26538.1,26545.7,26536.0,26536.5,2795
2025-12-23 12:00:00+05:30,26536.7,26549.9,26536.5,26549.9,2080
2025-12-23 12:05:00+05:30,26549.9,26550.0,26545.0,26550.0,2015
2025-12-23 12:10:00+05:30,26550.0,26550.0,26544.1,26544.1,325
2025-12-23 12:15:00+05:30,26544.1,26544.1,26540.3,26540.3,195
2025-12-23 12:20:00+05:30,26540.3,26550.0,26540.3,26541.8,195
2025-12-23 12:25:00+05:30,26541.8,26550.8,26541.8,26549.9,260
2025-12-23 12:30:00+05:30,26549.9,26549.9,26539.2,26542.7,715
2025-12-23 12:35:00+05:30,26542.7,26550.0,26541.6,26545.0,260
2025-12-23 12:40:00+05:30,26545.0,26546.0,26545.0,26546.0,130
2025-12-23 12:45:00+05:30,26546.0,26550.0,26542.0,26549.9,1170
2025-12-23 12:50:00+05:30,26549.9,26550.0,26549.9,26549.9,390
2025-12-23 12:55:00+05:30,26549.9,26550.0,26549.0,26549.7,1300
2025-12-23 13:00:00+05:30,26549.7,26550.0,26545.0,26549.0,2145
2025-12-23 13:05:00+05:30,26549.0,26550.0,26544.1,26550.0,780
2025-12-23 13:10:00+05:30,26550.0,26550.0,26547.2,26550.0,1040
2025-12-23 13:15:00+05:30,26550.0,26555.0,26549.0,26555.0,3705
2025-12-23 13:20:00+05:30,26555.0,26555.0,26546.0,26553.0,1300
2025-12-23 13:25:00+05:30,26553.0,26553.0,26546.0,26553.0,455
2025-12-23 13:30:00+05:30,26553.0,26554.1,26550.0,26550.8,455
2025-12-23 13:35:00+05:30,26550.8,26554.8,26550.3,26550.6,325
2025-12-23 13:40:00+05:30,26550.6,26550.6,26548.0,26548.0,325
2025-12-23 13:45:00+05:30,26548.0,26552.2,26545.0,26548.4,715
2025-12-23 13:50:00+05:30,26548.4,26550.0,26543.2,26550.0,845
2025-12-23 13:55:00+05:30,26550.0,26554.8,26550.0,26553.9,390
2025-12-23 14:00:00+05:30,26553.9,26555.2,26553.9,26555.2,1365
2025-12-23 14:05:00+05:30,26556.0,26557.0,26549.8,26549.8,1950
2025-12-23 14:10:00+05:30,26549.8,26559.0,26549.8,26559.0,1300
2025-12-23 14:15:00+05:30,26559.0,26579.0,26559.0,26573.0,4875
2025-12-23 14:20:00+05:30,26573.0,26585.0,26573.0,26584.0,3705
2025-12-23 14:25:00+05:30,26584.0,26584.0,26571.1,26571.1,2665
2025-12-23 14:30:00+05:30,26571.1,26571.1,26558.1,26558.1,1625
2025-12-23 14:35:00+05:30,26558.1,26570.4,26558.0,26558.9,3510
2025-12-23 14:40:00+05:30,26558.9,26570.5,26544.3,26544.3,3315
2025-12-23 14:45:00+05:30,26544.3,26550.0,26535.0,26548.7,1300
2025-12-23 14:50:00+05:30,26548.7,26548.7,26542.1,26546.4,715
2025-12-23 14:55:00+05:30,26546.4,26547.4,26541.0,26547.0,4030
2025-12-23 15:00:00+05:30,26547.0,26555.0,26535.0,26535.0,1885
2025-12-23 15:05:00+05:30,26535.0,26542.4,26535.0,26535.0,1105
2025-12-23 15:10:00+05:30,26535.0,26540.5,26534.6,26535.0,1365
2025-12-23 15:15:00+05:30,26535.0,26542.6,26535.0,26535.0,1625
2025-12-23 15:20:00+05:30,26535.0,26541.4,26532.1,26538.8,1950
2025-12-23 15:25:00+05:30,26538.0,26538.0,26527.0,26531.0,3835
2025-12-24 09:15:00+05:30,26600.0,26600.0,26504.9,26555.0,2275
2025-12-24 09:20:00+05:30,26555.0,26572.9,26553.0,26565.9,3185
2025-12-24 09:25:00+05:30,26565.9,26570.0,26562.6,26570.0,2600
2025-12-24 09:30:00+05:30,26570.0,26580.0,26569.5,26576.1,4225
2025-12-24 09:35:00+05:30,26576.1,26577.3,26565.3,26565.3,1560
2025-12-24 09:40:00+05:30,26565.3,26574.4,26562.0,26572.7,1170
2025-12-24 09:45:00+05:30,26572.7,26577.3,26556.7,26556.9,1690
2025-12-24 09:50:00+05:30,26556.9,26575.0,26556.9,26574.9,1820
2025-12-24 09:55:00+05:30,26574.9,26575.0,26561.6,26575.0,780
2025-12-24 10:00:00+05:30,26575.0,26575.2,26560.0,26570.3,1430
2025-12-24 10:05:00+05:30,26570.3,26575.0,26562.0,26568.2,975
2025-12-24 10:10:00+05:30,26568.2,26585.0,26568.2,26585.0,7605
2025-12-24 10:15:00+05:30,26585.0,26591.0,26583.0,26585.5,4745
2025-12-24 10:20:00+05:30,26585.5,26585.5,26573.7,26583.7,1625
2025-12-24 10:25:00+05:30,26583.7,26587.0,26576.5,26578.0,1625
2025-12-24 10:30:00+05:30,26578.0,26584.0,26576.8,26584.0,650
2025-12-24 10:35:00+05:30,26584.0,26585.6,26574.0,26574.0,715
2025-12-24 10:40:00+05:30,26574.0,26577.0,26574.0,26574.0,845
2025-12-24 10:45:00+05:30,26574.0,26574.0,26558.0,26565.5,1495
2025-12-24 10:50:00+05:30,26565.5,26566.0,26555.0,26555.0,1235
2025-12-24 10:55:00+05:30,26555.0,26570.4,26555.0,26562.0,325
2025-12-24 11:00:00+05:30,26562.0,26562.0,26545.0,26555.0,2080
2025-12-24 11:05:00+05:30,26555.0,26559.0,26546.9,26559.0,650
2025-12-24 11:10:00+05:30,26559.0,26562.5,26557.7,26562.5,390
2025-12-24 11:15:00+05:30,26562.5,26569.0,26562.5,26565.0,455
2025-12-24 11:20:00+05:30,26565.0,26578.6,26563.6,26577.5,1040
2025-12-24 11:25:00+05:30,26577.5,26577.5,26565.0,26565.0,390
2025-12-24 11:30:00+05:30,26565.0,26572.0,26565.0,26572.0,390
2025-12-24 11:35:00+05:30,26572.0,26572.0,26565.0,26568.3,1300
2025-12-24 11:40:00+05:30,26568.3,26568.3,26541.0,26541.0,1885
2025-12-24 11:45:00+05:30,26541.0,26541.0,26536.2,26538.0,520
2025-12-24 11:50:00+05:30,26538.0,26544.6,26538.0,26543.7,260
2025-12-24 11:55:00+05:30,26543.7,26549.0,26543.0,26546.7,455
2025-12-24 12:00:00+05:30,26546.7,26555.4,26546.7,26554.2,1040
2025-12-24 12:05:00+05:30,26554.2,26555.4,26550.0,26550.0,455
2025-12-24 12:10:00+05:30,26550.0,26550.0,26545.0,26550.0,390
2025-12-24 12:15:00+05:30,26550.0,26550.0,26550.0,26550.0,0
2025-12-24 12:20:00+05:30,26550.0,26551.7,26550.0,26550.0,195
2025-12-24 12:25:00+05:30,26550.0,26560.0,26548.7,26550.5,715
2025-12-24 12:30:00+05:30,26550.5,26564.4,26550.5,26564.4,195
2025-12-24 12:35:00+05:30,26564.4,26564.4,26550.0,26550.0,1690
2025-12-24 12:40:00+05:30,26550.0,26555.0,26540.9,26545.0,3250
2025-12-24 12:45:00+05:30,26545.0,26550.0,26545.0,26550.0,4810
2025-12-24 12:50:00+05:30,26550.0,26550.0,26536.9,26539.0,390
2025-12-24 12:55:00+05:30,26538.2,26542.0,26535.1,26542.0,975
2025-12-24 13:00:00+05:30,26542.0,26542.0,26533.0,26541.8,1690
2025-12-24 13:05:00+05:30,26541.8,26541.8,26531.0,26534.0,975
2025-12-24 13:10:00+05:30,26534.0,26538.2,26529.0,26533.5,1235
2025-12-24 13:15:00+05:30,26533.5,26534.9,26525.0,26534.9,780
2025-12-24 13:20:00+05:30,26534.9,26534.9,26525.0,26530.0,845
2025-12-24 13:25:00+05:30,26530.0,26530.0,26521.0,26528.0,1105
2025-12-24 13:30:00+05:30,26528.0,26528.0,26503.0,26514.0,5135
2025-12-24 13:35:00+05:30,26514.0,26514.0,26510.0,26511.0,1105
2025-12-24 13:40:00+05:30,26511.0,26512.4,26502.2,26512.4,1885
2025-12-24 13:45:00+05:30,26512.4,26512.4,26505.0,26507.0,260
2025-12-24 13:50:00+05:30,26507.0,26523.0,26507.0,26523.0,325
2025-12-24 13:55:00+05:30,26523.0,26523.0,26505.0,26506.0,1300
2025-12-24 14:00:00+05:30,26506.0,26506.0,26498.0,26500.0,5590
2025-12-24 14:05:00+05:30,26500.0,26507.0,26500.0,26500.0,585
2025-12-24 14:10:00+05:30,26500.0,26509.4,26500.0,26509.4,65
2025-12-24 14:15:00+05:30,26509.4,26513.0,26508.0,26508.0,390
2025-12-24 14:20:00+05:30,26508.0,26508.0,26495.0,26501.2,1105
2025-12-24 14:25:00+05:30,26501.2,26501.2,26481.2,26490.0,2535
2025-12-24 14:30:00+05:30,26490.0,26500.0,26490.0,26498.0,130
2025-12-24 14:35:00+05:30,26498.0,26498.0,26485.0,26490.0,2860
2025-12-24 14:40:00+05:30,26490.0,26500.2,26490.0,26493.8,1755
2025-12-24 14:45:00+05:30,26493.8,26508.7,26493.8,26502.3,2145
2025-12-24 14:50:00+05:30,26502.3,26502.3,26488.3,26488.7,910
2025-12-24 14:55:00+05:30,26498.0,26505.4,26498.0,26505.4,455
2025-12-24 15:00:00+05:30,26505.4,26505.4,26501.0,26502.0,1430
2025-12-24 15:05:00+05:30,26502.0,26510.0,26496.0,26497.0,3185
2025-12-24 15:10:00+05:30,26497.0,26503.5,26496.0,26500.0,780
2025-12-24 15:15:00+05:30,26500.0,26503.6,26493.9,26495.0,1950
2025-12-24 15:20:00+05:30,26495.0,26499.0,26492.9,26492.9,3250
2025-12-24 15:25:00+05:30,26492.9,26497.5,26490.0,26494.8,2730
2025-12-26 09:15:00+05:30,26461.0,26469.0,26430.8,26465.0,5395
2025-12-26 09:20:00+05:30,26465.0,26465.0,26450.1,26465.0,1820
2025-12-26 09:25:00+05:30,26465.0,26466.0,26456.0,26458.1,2275
2025-12-26 09:30:00+05:30,26458.1,26460.0,26438.1,26444.1,7280
2025-12-26 09:35:00+05:30,26444.1,26444.1,26426.0,26426.0,4810
